"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows"
"3474",FALSE,"Home Construction","Handyman",FALSE,"High","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,17,4.9,114.428571428571,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3475",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","High",TRUE,14,4.6,2,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,3.14285714285714,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3476",FALSE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,2,15,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3477",FALSE,"Home Construction","Window Installation",TRUE,"Low","Handyman","Mid",TRUE,32,4.8,2,TRUE,108,4.9,82.2857142857143,TRUE,16,4.9,148.714285714286,TRUE,63,4.5,13.8571428571429,16,TRUE,6,5,34,379,397,FALSE,NA
"3478",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"High","Electrician","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,15,4.5,2,77,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3479",FALSE,"Home Construction","Handyman",TRUE,"High","Handyman","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,16,5,12.4285714285714,3,TRUE,NA,NA,NA,105,107,FALSE,NA
"3480",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"High","Landscaper","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,33,4.8,47.7142857142857,TRUE,6,4.5,66.7142857142857,1,TRUE,1,5,24.7142857142857,44,42,TRUE,30
"3481",FALSE,"Home Maintenance","Interior Painting",TRUE,"Low","Painter","High",FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,37,4.9,3.14285714285714,FALSE,NA,NA,NA,NA,TRUE,1,5,NA,6,6,FALSE,NA
"3482",TRUE,"Home Construction","Handyman",TRUE,"High","Handyman","High",TRUE,3,5,32,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,12,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3483",FALSE,"Home Construction","Deck or Porch Remodel or Addition",TRUE,"Mid","Carpenter","High",TRUE,9,5,8,FALSE,NA,NA,NA,TRUE,1,5,11.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3484",FALSE,"Home Maintenance","Fireplace and Chimney Cleaning or Repair",TRUE,"Low","HVAC Specialist","High",TRUE,2,3,4,TRUE,NA,NA,NA,TRUE,1,1,6.42857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3485",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0,0,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3486",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3487",FALSE,"Home Construction","Lock Installation and Repair",TRUE,"High","Locksmith","High",TRUE,37,4.5,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,50,51,TRUE,189
"3488",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,121,4.46,22.7142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3489",FALSE,"Home Systems","Home Theater System Installation or Replacement",TRUE,"High","Home Electronics Specialist","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,102,4.8,1.14285714285714,TRUE,1,1,1.71428571428571,1,TRUE,NA,NA,NA,7,8,FALSE,NA
"3490",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,1,14,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3491",FALSE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,27,4.8,1.14285714285714,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,133,137,FALSE,NA
"3492",FALSE,"Home Construction","Fence and Gate Repairs",TRUE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3493",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Low","Electrician","Low",TRUE,NA,NA,NA,TRUE,10,4.3,326.142857142857,TRUE,2,4.92,724,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3494",FALSE,"Home Maintenance","Full Service Lawn Care",TRUE,"High","Landscaper","Mid",TRUE,10,3,4,FALSE,NA,NA,NA,TRUE,3,4.5,38.2857142857143,TRUE,3,3.5,39,NA,TRUE,61,4.8,67.2857142857143,7829,7804,FALSE,NA
"3495",FALSE,"Home Maintenance","House Cleaning",FALSE,"Low","Cleaner","Low",FALSE,NA,NA,NA,TRUE,3,5,4.42857142857143,TRUE,1,5,42,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,22,25,FALSE,NA
"3496",FALSE,"Home Maintenance","House Cleaning",FALSE,"High","Cleaner","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,14,4.9,1.57142857142857,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3497",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"Mid","Landscaper","Mid",TRUE,3,5,16,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,24,NA,TRUE,2
"3498",FALSE,"Home Construction","Bathroom Remodel",TRUE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,110,FALSE,NA
"3499",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,4,699,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3500",FALSE,"Home Systems","Plumbing Drain Repair",FALSE,"Mid","Plumber","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3501",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","Mid",TRUE,2,3,4,FALSE,NA,NA,NA,TRUE,2,5,22.5714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3502",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3503",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,25,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3504",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","Mid",TRUE,14,4.4,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,1,TRUE,NA,NA,NA,776,824,FALSE,NA
"3505",FALSE,"Home Construction","Hardwood Floor Refinishing",TRUE,"Low","Floor, Carpet, and Tile Specialist","Low",TRUE,7,2.7,44,TRUE,14,3.4,373.285714285714,TRUE,NA,NA,NA,TRUE,2,1,16,1,TRUE,NA,NA,NA,3,4,FALSE,NA
"3506",FALSE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",TRUE,3,5,36,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,6,3.7,83.5714285714286,145,146,FALSE,NA
"3507",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",TRUE,3,5,2,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3508",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3509",FALSE,"Home Maintenance","Interior Painting",FALSE,"Mid","Painter","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,5,181.285714285714,91,91,FALSE,NA
"3510",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,332.571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3511",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Low","Electrician","High",FALSE,NA,NA,NA,TRUE,11,4.9,28.7142857142857,TRUE,49,4.7,31,TRUE,12,5,8.14285714285714,2,TRUE,1,5,52.8571428571429,519,530,FALSE,NA
"3512",FALSE,"Home Construction","Bathroom Remodel",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3513",FALSE,"Home Maintenance","House Cleaning",FALSE,"High","Cleaner","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,5,66.5714285714286,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3514",FALSE,"Home Systems","Heating System Repair or Maintenance",TRUE,"Low","HVAC Specialist","Low",FALSE,NA,NA,NA,TRUE,298,4.8,194,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,53,4.9,2,235,238,TRUE,14
"3515",FALSE,"Home Systems","Plumbing Pipe Repair",TRUE,"High","Plumber","High",TRUE,5,4.2,8,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,1.57142857142857,NA,TRUE,4,4,177.285714285714,256,256,FALSE,NA
"3516",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,4,7.28571428571429,NA,FALSE,NA,NA,NA,NA,NA,TRUE,88
"3517",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"High","Landscaper","Mid",TRUE,1,3,96,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3518",FALSE,"Home Construction","Window Repair",TRUE,"High","Handyman","High",TRUE,3,5,48,FALSE,NA,NA,NA,TRUE,6,5,53.1428571428571,TRUE,1,5,86.4285714285714,NA,TRUE,NA,NA,NA,59,70,FALSE,NA
"3519",TRUE,"Home Systems","Plumbing Drain Repair",TRUE,"High","Plumber","High",TRUE,272,4.9,2,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,750,4.5,13.1428571428571,701,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3520",FALSE,"Home Construction","Tile Installation and Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3521",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"Mid","Landscaper","High",TRUE,28,4.1,8,TRUE,115,4.8,124.142857142857,FALSE,NA,NA,NA,TRUE,57,3.5,0.428571428571429,9,TRUE,NA,NA,NA,16576,18947,TRUE,11400
"3522",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,4.1,15.1428571428571,TRUE,2,1,23.2857142857143,NA,FALSE,NA,NA,NA,NA,NA,TRUE,286
"3523",FALSE,"Home Construction","Window Installation",TRUE,"High","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,10.1428571428571,TRUE,NA,NA,NA,NA,TRUE,5,5,0.285714285714286,146,149,TRUE,46
"3524",FALSE,"Home Construction","Floor Installation or Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","High",TRUE,16,3.5,12,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,30,3.5,6,6,TRUE,NA,NA,NA,24,26,TRUE,396
"3525",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,4.43,1078.71428571429,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3526",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3527",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","High",TRUE,2,5,4,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,20.8571428571429,9,TRUE,NA,NA,NA,145,146,FALSE,NA
"3528",FALSE,"Home Construction","Bathroom Remodel",TRUE,"Mid","General Contractor","High",TRUE,8,2.5,96,TRUE,19,3.3,323.142857142857,FALSE,NA,NA,NA,TRUE,73,3,24.4285714285714,24,TRUE,NA,NA,NA,895,881,FALSE,NA
"3529",FALSE,"Home Construction","Lock Installation and Repair",TRUE,"High","Locksmith","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,1.57142857142857,TRUE,NA,NA,NA,2,TRUE,NA,NA,NA,143,143,FALSE,NA
"3530",FALSE,"Home Construction","Floor Installation or Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Low",TRUE,32,4.8,2,FALSE,NA,NA,NA,TRUE,6,4.8,83.5714285714286,FALSE,NA,NA,NA,NA,TRUE,NA,NA,63.8571428571429,1150,1185,FALSE,NA
"3531",FALSE,"Home Systems","Central Air Conditioning Repair or Maintenance",TRUE,"Low","HVAC Specialist","Mid",FALSE,NA,NA,NA,TRUE,7,5,210.285714285714,TRUE,NA,NA,NA,TRUE,NA,NA,144.428571428571,1,TRUE,5,4.7,5.28571428571429,415,419,FALSE,NA
"3532",TRUE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,21,4.84,765.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3533",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","Mid",TRUE,1,5,28,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,106,FALSE,NA
"3534",FALSE,"Home Maintenance","Junk Removal",TRUE,"Mid","Mover","Low",TRUE,1,5,44,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3535",FALSE,"Home Systems","Wiring Installation",FALSE,"High","Electrician","Mid",TRUE,11,5,44,FALSE,NA,NA,NA,TRUE,7,5,78.4285714285714,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3536",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,10,4.97,396.714285714286,TRUE,1,5,479.142857142857,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3537",FALSE,"Home Construction","Concrete Installation",FALSE,"Mid","Paver","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,57,4.4,56.7142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3538",FALSE,"Home Construction","Architectural Services",TRUE,"Low","Engineer and Technical Designer","Low",TRUE,NA,NA,NA,TRUE,2,5,763.714285714286,TRUE,15,4.8,351.714285714286,TRUE,NA,NA,NA,NA,TRUE,1,5,211.857142857143,61,66,FALSE,NA
"3539",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,4.67,676.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3540",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3541",FALSE,"Home Systems","Heating System Repair or Maintenance",TRUE,"Low","HVAC Specialist","Low",FALSE,NA,NA,NA,TRUE,92,4.9,146.428571428571,TRUE,8,4.96,445.714285714286,FALSE,NA,NA,NA,NA,TRUE,11,4.8,16.2857142857143,196,198,FALSE,NA
"3542",FALSE,"Home Systems","Plumbing Drain Repair",FALSE,"Low","Plumber","Low",FALSE,NA,NA,NA,TRUE,3,4.6,758.571428571429,TRUE,29,4.78,571.571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3543",FALSE,"Home Systems","Plumbing Drain Repair",FALSE,"Mid","Plumber","Low",TRUE,3,5,48,FALSE,NA,NA,NA,TRUE,2,5,8.57142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3544",FALSE,"Home Construction","Home Remodeling",FALSE,"Low","General Contractor","High",TRUE,909,4,2,TRUE,90,3.8,4.42857142857143,TRUE,9,4.3,5.28571428571429,TRUE,91,1.5,1.57142857142857,102,TRUE,NA,NA,NA,355,386,TRUE,71
"3545",FALSE,"Home Construction","Countertop Installation",TRUE,"High","Floor, Carpet, and Tile Specialist","Low",TRUE,12,4.8,2,FALSE,NA,NA,NA,TRUE,4,5,21,TRUE,7,5,12.1428571428571,1,TRUE,NA,NA,NA,736,764,TRUE,17
"3546",FALSE,"Home Construction","General Contracting",TRUE,"Low","General Contractor","Low",TRUE,268,3.8,2,TRUE,71,3.8,4.14285714285714,TRUE,5,4.53,640.428571428571,TRUE,78,3.5,17.8571428571429,134,FALSE,NA,NA,NA,NA,NA,TRUE,238
"3547",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3548",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","High",TRUE,7,5,44,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,42,4.5,24,6,TRUE,NA,NA,NA,99,96,TRUE,NA
"3549",FALSE,"Home Maintenance","Tree Trimming and Removal",FALSE,"Mid","Landscaper","Low",TRUE,11,5,2,FALSE,NA,NA,NA,TRUE,30,5,2.14285714285714,FALSE,NA,NA,NA,NA,TRUE,1,5,31.4285714285714,171,175,FALSE,NA
"3550",TRUE,"Home Construction","Roof Repair or Maintenance",TRUE,"High","Roofer and Sider","High",TRUE,21,4.8,4,FALSE,NA,NA,NA,TRUE,13,4.6,7.42857142857143,TRUE,11,4.5,1,14,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3551",FALSE,"Home Construction","Tile Installation and Replacement",FALSE,"High","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,5,149,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3552",TRUE,"Home Construction","Tile Installation and Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","Low",TRUE,5,5,28,FALSE,NA,NA,NA,TRUE,3,5,141.285714285714,TRUE,1,5,104.142857142857,3,TRUE,NA,NA,NA,234,246,TRUE,660
"3553",TRUE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","High",TRUE,1,5,20,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,31,5,0.142857142857143,5,TRUE,NA,NA,NA,1,1,FALSE,NA
"3554",FALSE,"Home Maintenance","Interior Painting",TRUE,"High","Painter","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,5,1.57142857142857,TRUE,1,5,52.1428571428571,NA,FALSE,NA,NA,NA,NA,NA,TRUE,97
"3555",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,12,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,185,FALSE,NA
"3556",FALSE,"Home Construction","Masonry Construction Services",FALSE,"Mid","Mason","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,4.75,801.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3557",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Low",TRUE,3,5,32,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3558",FALSE,"Home Construction","Asphalt Installation",FALSE,"Low","Paver","High",TRUE,6,3,2,TRUE,NA,NA,NA,TRUE,1,5,761.142857142857,TRUE,NA,NA,NA,NA,TRUE,2,3,2,79,84,FALSE,NA
"3559",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,17,4.91,8.42857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3560",TRUE,"Home Maintenance","Tree Trimming and Removal",TRUE,"High","Landscaper","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,7.28571428571429,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3561",FALSE,"Home Construction","Custom Cabinet Building",TRUE,"Mid","Carpenter","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,45,4.9,23.7142857142857,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,48,48,FALSE,NA
"3562",FALSE,"Home Construction","Custom Cabinet Building",TRUE,"Mid","Carpenter","Mid",TRUE,23,3.8,28,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3563",FALSE,"Home Maintenance","Swimming Pool Repair",TRUE,"Low","Pool and Spa Specialist","Low",TRUE,23,4,2,TRUE,27,4.8,159.142857142857,TRUE,26,4.9,86.4285714285714,TRUE,NA,NA,NA,NA,TRUE,3,5,112.142857142857,30,32,TRUE,195
"3564",FALSE,"Home Maintenance","Lawn Mowing and Trimming",TRUE,"High","Landscaper","Mid",TRUE,27,4,48,FALSE,NA,NA,NA,TRUE,1,5,132.428571428571,TRUE,8,1.5,27.5714285714286,8,TRUE,2,1,NA,5,8,FALSE,NA
"3565",TRUE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","High",TRUE,1,5,16,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,79,5,9.14285714285714,6,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3566",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"High","Electrician","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,9,5,7.71428571428571,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3567",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","Mid",TRUE,10,5,2,FALSE,NA,NA,NA,TRUE,8,5,8.85714285714286,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3568",FALSE,"Home Maintenance","Full Service Lawn Care",TRUE,"Mid","Landscaper","Mid",TRUE,6,5,24,FALSE,NA,NA,NA,TRUE,1,5,25.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3569",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"High","Floor, Carpet, and Tile Specialist","Low",TRUE,1,4,96,FALSE,NA,NA,NA,TRUE,28,4.8,17.7142857142857,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3570",FALSE,"Home Systems","Plumbing Drain Repair",TRUE,"High","Plumber","Mid",TRUE,7,5,16,FALSE,NA,NA,NA,TRUE,3,5,25.2857142857143,TRUE,NA,NA,NA,NA,TRUE,3,5,5.14285714285714,109,NA,FALSE,NA
"3571",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,678,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3572",FALSE,"Home Construction","Home Remodeling",FALSE,"High","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,2,136.571428571429,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3573",FALSE,"Home Construction","General Contracting",TRUE,"High","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,14,4.7,336,TRUE,1,NA,239.142857142857,5,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"3574",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","Mid",TRUE,8,4.5,2,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,26
"3575",TRUE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,5,NA,250,250,TRUE,17
