"","Id","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","IG_P","IG_Follows","category_G","Review_sum","Avg_Rating_sum","diff_week_sum","P_num","Review_mean","Avg_Rating_mean","diff_week_mean"
"1833","00Q3q00001aOlVMEA0","FALSE","Home Construction","Door Installation",1,2,"Handyman",3,TRUE,15,2.9,4,FALSE,0,0,0,TRUE,2,5,202.142857142857,FALSE,0,0,0,0,TRUE,1314,"Handyman/Electrician",17,7.9,206.142857142857,2,8.5,3.95,103.071428571428
"1834","00Q3q00001ZxNhNEAV","FALSE","Home Maintenance","Property Management",1,3,"Real Estate Professional",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,16,4.5,22,7,FALSE,0,"Other",16,4.5,22,1,16,4.5,22
"1835","00Q3q00001aQ2gpEAC","FALSE","Home Maintenance","Full Service Lawn Care",1,1,"Landscaper",2,TRUE,60,4.7,2,TRUE,5,2.9,81.7142857142857,TRUE,167,4.7,11.8571428571429,TRUE,3,5,88.5714285714286,0,FALSE,0,"Landscaper",235,17.3,184.142857142857,4,58.75,4.325,46.0357142857143
"1836","00Q3q00001aQ3EBEA0","FALSE","Home Maintenance","Full Service Lawn Care",0,2,"Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,1.71428571428571,FALSE,0,0,0,0,FALSE,0,"Landscaper",2,5,1.71428571428571,1,2,5,1.71428571428571
"1837","00Q3q00001aOliMEAS","FALSE","Home Maintenance","Full Service Lawn Care",0,1,"Landscaper",2,FALSE,0,0,0,TRUE,4,4.1,339,TRUE,5,4.67,932.571428571429,FALSE,0,0,0,0,FALSE,0,"Landscaper",9,8.77,1271.57142857143,2,4.5,4.385,635.785714285714
"1838","00Q3q00001aPdAVEA0","TRUE","Home Maintenance","Tree Trimming and Removal",0,3,"Landscaper",3,TRUE,8,4.3,20,FALSE,0,0,0,FALSE,0,0,0,TRUE,67,4.5,1.42857142857143,15,FALSE,0,"Landscaper 1",75,8.8,21.4285714285714,2,37.5,4.4,10.7142857142857
"1839","00Q3q00001YQzyzEAD","FALSE","Home Maintenance","House Cleaning",0,1,"Cleaner",2,FALSE,0,0,0,TRUE,4,5,8.28571428571429,FALSE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Cleaner",4,5,8.28571428571429,1,4,5,8.28571428571429
"1840","00Q3q00001aPdfoEAC","FALSE","Home Construction","Bathroom Remodel",1,3,"General Contractor",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,8,4.5,3.42857142857143,8,FALSE,0,"General Contractor",8,4.5,3.42857142857143,1,8,4.5,3.42857142857143
"1841","00Q3q00001aQ3MeEAK","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,2,0,0,0
"1842","00Q3q00001Vszg7EAB","FALSE","Home Maintenance","House Cleaning",1,3,"Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.7,4.71428571428571,TRUE,1,5,179,0,FALSE,0,"Cleaner",4,9.7,183.714285714286,2,2,4.85,91.8571428571429
"1843","00Q3q00001TflBLEAZ","FALSE","Home Maintenance","Interior Painting",0,2,"Painter",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,41.1428571428571,FALSE,0,0,0,0,FALSE,0,"Painter",1,5,41.1428571428571,1,1,5,41.1428571428571
"1844","00Q3q00001YOcx0EAD","FALSE","Home Maintenance","Upholstery and Furniture Cleaning",1,1,"Cleaner",1,TRUE,81,4.9,2,TRUE,15,4.7,95.7142857142857,TRUE,0,0,0,TRUE,1,5,204.571428571429,0,FALSE,0,"Cleaner",97,14.6,302.285714285715,4,24.25,3.65,75.5714285714287
"1845","00Q3q00001YRDGEEA5","TRUE","Home Construction","Fan Installation",0,3,"Electrician",3,TRUE,198,4.9,12,FALSE,0,0,0,FALSE,0,0,0,TRUE,290,5,11.7142857142857,252,FALSE,0,"Handyman/Electrician",488,9.9,23.7142857142857,2,244,4.95,11.8571428571429
"1846","00Q3q00001aQ3SgEAK","FALSE","Home Systems","Heating System Repair or Maintenance",0,3,"HVAC Specialist",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"HVAC Specialist",0,0,0,3,0,0,0
"1847","00Q3q00001aQ31bEAC","FALSE","Home Construction","Architectural Services",1,2,"Engineer and Technical Designer",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Other",0,0,0,1,0,0,0
"1848","00Q3q00001aeQJYEA2","FALSE","Home Maintenance","House Cleaning",0,2,"Cleaner",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,11.2857142857143,FALSE,0,0,0,0,FALSE,0,"Cleaner",2,5,11.2857142857143,2,1,2.5,5.64285714285715
"1849","00Q3q00001aeR5pEAE","FALSE","Home Maintenance","Tree Trimming and Removal",0,2,"Landscaper",2,TRUE,1,5,48,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",1,5,48,2,0.5,2.5,24
"1850","00Q3q00001aeQlJEAU","FALSE","Home Maintenance","Lawn Mowing and Trimming",0,2,"Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,15,4.9,508.571428571429,FALSE,0,0,0,0,FALSE,0,"Landscaper",15,4.9,508.571428571429,1,15,4.9,508.571428571429
"1851","00Q3q00001W36J9EAJ","FALSE","Home Construction","Masonry Construction Services",1,2,"Mason",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,27.8571428571429,FALSE,0,0,0,0,FALSE,0,"Paver",1,5,27.8571428571429,1,1,5,27.8571428571429
"1852","00Q3q00001aeQpQEAU","FALSE","Home Systems","Central Air Conditioning Repair or Maintenance",1,3,"HVAC Specialist",2,TRUE,41,5,2,FALSE,0,0,0,TRUE,0,0,0,TRUE,19,5,40.8571428571429,24,FALSE,0,"HVAC Specialist",60,10,42.8571428571429,3,20,3.33333333333333,14.2857142857143
"1853","00Q3q00001aeQP9EAM","FALSE","Home Construction","Roof Repair or Maintenance",1,3,"Roofer and Sider",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4.5,38.4285714285714,TRUE,0,0,0,0,FALSE,0,"Roofer and Sider",1,4.5,38.4285714285714,2,0.5,2.25,19.2142857142857
"1854","00Q3q00001afjumEAA","FALSE","Home Maintenance","House Cleaning",1,2,"Cleaner",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,3.57142857142857,FALSE,0,0,0,0,FALSE,0,"Cleaner",2,5,3.57142857142857,1,2,5,3.57142857142857
"1855","00Q3q00001afk6bEAA","FALSE","Home Construction","Bathroom Remodel",1,2,"General Contractor",2,TRUE,37,5,2,FALSE,0,0,0,TRUE,42,5,10.4285714285714,FALSE,0,0,0,0,TRUE,688,"General Contractor",79,10,12.4285714285714,2,39.5,5,6.2142857142857
"1856","00Q3q00001afkS5EAI","FALSE","Home Construction","Deck or Porch Remodel or Addition",0,1,"Carpenter",3,FALSE,0,0,0,TRUE,1,1,490.142857142857,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"Carpenter",1,1,490.142857142857,3,0.333333333333333,0.333333333333333,163.380952380952
"1857","00Q3q00001Zv8amEAB","FALSE","Home Maintenance","Full Service Lawn Care",0,2,"Landscaper",1,TRUE,1,5,96,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Landscaper",1,5,96,2,0.5,2.5,48
"1858","00Q3q00001Zv8ItEAJ","FALSE","Home Construction","General Contracting",1,2,"General Contractor",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,3,3.7,69.5714285714286,FALSE,0,0,0,0,FALSE,0,"General Contractor",3,3.7,69.5714285714286,2,1.5,1.85,34.7857142857143
"1859","00Q3q00001ZwlMsEAJ","FALSE","Home Maintenance","Exterior Painting",1,3,"Painter",2,TRUE,4,5,2,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,5,35,0,FALSE,0,"Painter",5,10,37,3,1.66666666666667,3.33333333333333,12.3333333333333
"1860","00Q3q00001ZwksjEAB","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,TRUE,4,3,144,FALSE,0,0,0,TRUE,2,5,694.142857142857,FALSE,0,0,0,0,FALSE,0,"General Contractor",6,8,838.142857142857,2,3,4,419.071428571428
"1861","00Q3q00001ZwknZEAR","FALSE","Home Systems","Plumbing Drain Repair",0,1,"Plumber",2,TRUE,1,5,384,TRUE,123,4.7,176.285714285714,TRUE,4,4.79,641.571428571429,FALSE,0,0,0,0,FALSE,0,"Plumber",128,14.49,1201.85714285714,3,42.6666666666667,4.83,400.619047619048
"1862","00Q3q00001ZdPtEEAV","FALSE","Home Maintenance","In-Ground Swimming Pool Construction",1,1,"Pool and Spa Specialist",3,FALSE,0,0,0,TRUE,2,2.5,835.714285714286,TRUE,3,3.3,920.142857142857,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",5,5.8,1755.85714285714,2,2.5,2.9,877.928571428572
"1863","00Q3q00001SsJ1eEAF","FALSE","Home Systems","Electrical and Wiring Repair",1,1,"Electrician",2,TRUE,3,5,44,TRUE,27,4.6,449.142857142857,TRUE,0,0,0,TRUE,1,1,326.142857142857,0,FALSE,0,"Handyman/Electrician",31,10.6,819.285714285714,4,7.75,2.65,204.821428571428
"1864","00Q3q00001ZwlEJEAZ","FALSE","Home Maintenance","House Cleaning",1,2,"Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,32.8571428571429,FALSE,0,0,0,0,FALSE,0,"Cleaner",2,5,32.8571428571429,1,2,5,32.8571428571429
"1865","00Q3q00001aNwB3EAK","FALSE","Home Systems","Wiring Installation",0,2,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,9,4.85,922,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",9,4.85,922,1,9,4.85,922
"1866","00Q3q00001aNwFsEAK","FALSE","Home Systems","Wiring Installation",0,1,"Electrician",2,TRUE,0,0,0,TRUE,1,5,444.285714285714,TRUE,3,4.78,926.142857142857,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",4,9.78,1370.42857142857,3,1.33333333333333,3.26,456.809523809524
"1867","00Q3q00001ZwlMyEAJ","FALSE","Home Construction","Home Remodeling",0,2,"General Contractor",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,2,0,0,0
"1868","00Q3q00001ZwlNAEAZ","FALSE","Home Maintenance","Interior Painting",0,2,"Painter",1,TRUE,2,5,32,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,62,"Painter",2,5,32,2,1,2.5,16
"1869","00Q3q00001ZwlFGEAZ","FALSE","Home Construction","Home Remodeling",1,1,"General Contractor",1,TRUE,31,5,48,TRUE,3,5,237.571428571429,TRUE,3,4.5,488.857142857143,TRUE,4,5,126.571428571429,31,TRUE,111,"General Contractor",41,19.5,901.000000000001,4,10.25,4.875,225.25
"1870","00Q3q00001ZIaw8EAD","FALSE","Home Maintenance","Interior Painting",1,2,"Painter",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,20,4.9,24,FALSE,0,0,0,0,FALSE,0,"Painter",20,4.9,24,1,20,4.9,24
"1871","00Q3q00001ZJvObEAL","TRUE","Home Systems","Electrical and Wiring Repair",1,2,"Electrician",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,5,125.428571428571,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",3,5,125.428571428571,1,3,5,125.428571428571
"1872","00Q3q00001ZwkzlEAB","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,6,5,738.428571428571,FALSE,0,0,0,0,FALSE,0,"General Contractor",6,5,738.428571428571,1,6,5,738.428571428571
"1873","00Q3q00001ZwlEdEAJ","TRUE","Home Construction","General Contracting",1,2,"General Contractor",2,TRUE,2,5,2,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"General Contractor",2,5,2,2,1,2.5,1
"1874","00Q3q00001Zwl93EAB","FALSE","Home Construction","Deck or Porch Remodel or Addition",1,3,"Carpenter",3,TRUE,611,4.7,8,FALSE,0,0,0,TRUE,11,4.6,60.2857142857143,TRUE,74,4,5.28571428571429,86,FALSE,0,"Carpenter",696,13.3,73.5714285714286,3,232,4.43333333333333,24.5238095238095
"1875","00Q3q00001aNb3NEAS","FALSE","Home Systems","Electrical and Wiring Repair",0,2,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",0,0,0,1,0,0,0
"1876","00Q3q00001aNapbEAC","FALSE","Home Construction","Lock Installation and Repair",1,1,"Locksmith",1,FALSE,0,0,0,TRUE,146,5,180.571428571429,TRUE,0,0,0,TRUE,2,5,15.8571428571429,1,TRUE,61,"Handyman/Electrician",148,10,196.428571428572,3,49.3333333333333,3.33333333333333,65.4761904761906
"1877","00Q3q00001aNabrEAC","FALSE","Home Construction","General Contracting",0,2,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,393,FALSE,0,0,0,0,FALSE,0,"General Contractor",1,5,393,1,1,5,393
"1878","00Q0Z00001Owfp8UAB","FALSE","Home Maintenance","Carpet Cleaning",0,3,"Cleaner",2,TRUE,8,5,192,FALSE,0,0,0,TRUE,2,5,755.857142857143,TRUE,73,4.5,158,34,FALSE,0,"Cleaner",83,14.5,1105.85714285714,3,27.6666666666667,4.83333333333333,368.619047619048
"1879","00Q3q00001W5OixEAF","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,3,"Landscaper",3,TRUE,1,5,192,FALSE,0,0,0,FALSE,0,0,0,TRUE,92,5,8.14285714285714,40,TRUE,633,"Landscaper 1",93,10,200.142857142857,2,46.5,5,100.071428571429
"1880","00Q3q00001aOlaXEAS","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,1,"HVAC Specialist",2,TRUE,56,4.3,2,TRUE,9,4.2,456.571428571429,TRUE,0,0,0,TRUE,14,2.5,10,28,TRUE,243,"HVAC Specialist",79,11,468.571428571429,4,19.75,2.75,117.142857142857
"1881","00Q3q00001aOlnHEAS","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",0,3,"HVAC Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,23,4.86,487.142857142857,TRUE,1,1,302,0,FALSE,0,"HVAC Specialist",24,5.86,789.142857142857,2,12,2.93,394.571428571428
"1882","00Q3q00001aOlNDEA0","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,1,"HVAC Specialist",2,TRUE,2,5,48,TRUE,58,4.6,187,TRUE,2,4.92,979.285714285714,TRUE,6,4,28.4285714285714,3,FALSE,0,"HVAC Specialist",68,18.52,1242.71428571429,4,17,4.63,310.678571428571
"1883","00Q3q00001aOlmTEAS","FALSE","Home Construction","General Contracting",0,2,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,4.29,636.428571428571,FALSE,0,0,0,0,FALSE,0,"General Contractor",2,4.29,636.428571428571,1,2,4.29,636.428571428571
"1884","00Q3q00001aNwCQEA0","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,3,"HVAC Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,19,4.5,242.428571428571,23,TRUE,263,"HVAC Specialist",19,4.5,242.428571428571,2,9.5,2.25,121.214285714285
"1885","00Q3q00001U9L6mEAF","FALSE","Home Maintenance","Tree Trimming and Removal",0,3,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,35,4.5,2.14285714285714,2,FALSE,0,"Landscaper 1",35,4.5,2.14285714285714,1,35,4.5,2.14285714285714
"1886","00Q3q00001aQ3JgEAK","FALSE","Home Construction","Window Installation",0,2,"Handyman",1,TRUE,1,5,96,FALSE,0,0,0,TRUE,3,4.8,3.71428571428571,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",4,9.8,99.7142857142857,2,2,4.9,49.8571428571429
"1887","00Q3q00001aQ3SyEAK","FALSE","Home Construction","Window Installation",1,3,"Handyman",2,TRUE,265,4.8,16,FALSE,0,0,0,TRUE,237,4.9,5.71428571428571,TRUE,10,4,37.4285714285714,12,TRUE,174,"Handyman/Electrician",512,13.7,59.1428571428571,3,170.666666666667,4.56666666666667,19.7142857142857
"1888","00Q3q00001aQ3UeEAK","FALSE","Home Construction","Roof Installation or Replacement",0,1,"Roofer and Sider",2,TRUE,0,0,0,TRUE,48,4.9,153.714285714286,TRUE,4,5,153.857142857143,TRUE,1,5,191.428571428571,1,FALSE,0,"Roofer and Sider",53,14.9,499,4,13.25,3.725,124.75
"1889","00Q3q00001YOcWIEA1","FALSE","Home Construction","Handyman",0,2,"Handyman",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,93,4.61,12.1428571428571,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",93,4.61,12.1428571428571,1,93,4.61,12.1428571428571
"1890","00Q3q00001YOcJGEA1","FALSE","Home Construction","Handyman",0,3,"Handyman",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,TRUE,2749,"Handyman/Electrician",0,0,0,2,0,0,0
"1891","00Q3q00001aQ37lEAC","FALSE","Home Systems","Heating System Repair or Maintenance",0,2,"HVAC Specialist",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,5,678,FALSE,0,0,0,0,FALSE,0,"HVAC Specialist",3,5,678,1,3,5,678
"1892","00Q3q00001aQ3LfEAK","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,2,"Landscaper",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,6,4.6,119.285714285714,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",6,4.6,119.285714285714,2,3,2.3,59.642857142857
"1893","00Q3q00001aeQZOEA2","TRUE","Home Maintenance","Carpet Cleaning",0,2,"Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,6,3.6,0.428571428571429,FALSE,0,0,0,0,FALSE,0,"Cleaner",6,3.6,0.428571428571429,1,6,3.6,0.428571428571429
"1894","00Q3q00001aeQIQEA2","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,2,"Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,18,4.3,2.85714285714286,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",18,4.3,2.85714285714286,1,18,4.3,2.85714285714286
"1895","00Q3q00001aeQg2EAE","FALSE","Home Maintenance","Termite Control Services",0,2,"Pest Control Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,13,4.8,29,FALSE,0,0,0,0,FALSE,0,"Pest Control Specialist",13,4.8,29,1,13,4.8,29
"1896","00Q3q00001aeQlbEAE","FALSE","Home Construction","Masonry Construction Services",0,2,"Mason",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Paver",0,0,0,1,0,0,0
"1897","00Q3q00001afkHIEAY","FALSE","Home Maintenance","Carpet Cleaning",0,2,"Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,4.42,718.428571428571,FALSE,0,0,0,0,FALSE,0,"Cleaner",4,4.42,718.428571428571,1,4,4.42,718.428571428571
"1898","00Q3q00001ZwksHEAR","FALSE","Home Construction","Tile Installation and Replacement",1,2,"Floor, Carpet, and Tile Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Floor, Carpet, and Tile Specialist",0,0,0,1,0,0,0
"1899","00Q3q00001Zv8IqEAJ","FALSE","Home Construction","General Contracting",0,2,"General Contractor",3,TRUE,5,5,8,FALSE,0,0,0,TRUE,47,4.7,5.71428571428571,FALSE,0,0,0,0,FALSE,0,"General Contractor",52,9.7,13.7142857142857,2,26,4.85,6.85714285714285
"1900","00Q3q00001ZwkrqEAB","FALSE","Home Construction","General Contracting",1,2,"General Contractor",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,2.42857142857143,FALSE,0,0,0,0,TRUE,113,"General Contractor",2,5,2.42857142857143,1,2,5,2.42857142857143
"1901","00Q3q00001Zv87VEAR","FALSE","Home Construction","General Contracting",0,3,"General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,15,4.5,122.285714285714,TRUE,1,5,85.8571428571429,0,FALSE,0,"General Contractor",16,9.5,208.142857142857,3,5.33333333333333,3.16666666666667,69.3809523809523
"1902","00Q3q00001Zv84HEAR","FALSE","Home Maintenance","Exterior Painting",0,2,"Painter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,11,4.82,863.571428571429,FALSE,0,0,0,0,FALSE,0,"Painter",11,4.82,863.571428571429,1,11,4.82,863.571428571429
"1903","00Q3q00001ZwktIEAR","FALSE","Home Systems","Appliance Repair or Maintenance",0,1,"Handyman",2,TRUE,64,3.5,2,TRUE,10,4,3.42857142857143,TRUE,520,4.5,3.85714285714286,TRUE,25,1.5,4.85714285714286,13,FALSE,0,"Handyman/Electrician",619,13.5,14.1428571428571,4,154.75,3.375,3.53571428571429
"1904","00Q3q00001X9Lw3EAF","FALSE","Home Construction","Door Repair",1,3,"Handyman",2,TRUE,41,4.7,2,FALSE,0,0,0,TRUE,7,4.9,83.7142857142857,TRUE,1,5,46.4285714285714,0,FALSE,0,"Handyman/Electrician",49,14.6,132.142857142857,3,16.3333333333333,4.86666666666667,44.047619047619
"1905","00Q3q00001aNwCuEAK","FALSE","Home Systems","Wiring Installation",0,3,"Electrician",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,560.428571428571,TRUE,0,0,0,0,FALSE,0,"Handyman/Electrician",1,5,560.428571428571,3,0.333333333333333,1.66666666666667,186.809523809524
"1906","00Q3q00001aNwGuEAK","FALSE","Home Systems","Wiring Installation",0,3,"Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,909.428571428571,TRUE,0,0,0,0,FALSE,0,"Handyman/Electrician",1,5,909.428571428571,2,0.5,2.5,454.714285714285
"1907","00Q3q00001aNwCsEAK","FALSE","Home Maintenance","Junk Removal",1,2,"Mover",2,TRUE,1,5,28,FALSE,0,0,0,TRUE,3,5,2.42857142857143,FALSE,0,0,0,0,FALSE,0,"Mover",4,10,30.4285714285714,2,2,5,15.2142857142857
"1908","00Q3q00001ZwkzqEAB","FALSE","Home Construction","General Contracting",0,2,"General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,642.428571428571,FALSE,0,0,0,0,FALSE,0,"General Contractor",1,5,642.428571428571,1,1,5,642.428571428571
"1909","00Q3q00001XAx71EAD","FALSE","Home Systems","Heating System Repair or Maintenance",0,2,"HVAC Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"HVAC Specialist",0,0,0,1,0,0,0
"1910","00Q3q00001aNabAEAS","FALSE","Home Construction","Lock Installation and Repair",1,1,"Locksmith",1,TRUE,103,4.6,2,TRUE,55,4.8,202.428571428571,TRUE,4,4.75,604,TRUE,33,4.5,4,27,FALSE,0,"Handyman/Electrician",195,18.65,812.428571428571,4,48.75,4.6625,203.107142857143
"1911","00Q3q00001aNai3EAC","FALSE","Home Construction","Concrete Installation",0,2,"Paver",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Paver",0,0,0,1,0,0,0
"1912","00Q3q00001ZxNhFEAV","TRUE","Home Maintenance","Outdoor Landscaping and Design",0,3,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,19,0,FALSE,0,"Landscaper 1",1,5,19,1,1,5,19
"1913","00Q3q00001aOlh9EAC","FALSE","Home Systems","Heating System Installation or Replacement",0,2,"HVAC Specialist",2,TRUE,4,5,8,FALSE,0,0,0,TRUE,3,4.56,967.571428571429,FALSE,0,0,0,0,FALSE,0,"HVAC Specialist",7,9.56,975.571428571429,2,3.5,4.78,487.785714285715
"1914","00Q3q00001aOlNFEA0","FALSE","Home Maintenance","Full Service Lawn Care",0,1,"Landscaper",2,TRUE,0,0,0,TRUE,2,4.7,461.857142857143,TRUE,2,5,574.428571428571,TRUE,1,5,346.857142857143,0,FALSE,0,"Landscaper",5,14.7,1383.14285714286,4,1.25,3.675,345.785714285714
"1915","00Q3q00001aQ3JzEAK","FALSE","Home Maintenance","Tree Trimming and Removal",1,3,"Landscaper",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,18.4285714285714,TRUE,0,0,0,0,FALSE,0,"Landscaper 1",1,5,18.4285714285714,3,0.333333333333333,1.66666666666667,6.14285714285713
"1916","00Q3q00001aPdhEEAS","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,3,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,280,4.5,1,0,FALSE,0,"Landscaper 1",280,4.5,1,1,280,4.5,1
"1917","00Q3q00001aPdU7EAK","FALSE","Home Maintenance","Property Management",1,3,"Real Estate Professional",2,TRUE,146,3.6,2,FALSE,0,0,0,FALSE,0,0,0,TRUE,96,2.5,5.57142857142857,0,FALSE,0,"Other",242,6.1,7.57142857142857,2,121,3.05,3.78571428571429
"1918","00Q3q00001aQ2ztEAC","TRUE","Home Maintenance","Fence and Gate Installation",0,2,"Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,"Landscaper 1",0,0,0,1,0,0,0
"1919","00Q3q00001aOlgVEAS","FALSE","Home Construction","Floor Installation or Replacement",1,1,"Floor, Carpet, and Tile Specialist",3,FALSE,0,0,0,TRUE,2,5,275.142857142857,TRUE,11,4.9,73.5714285714286,TRUE,1,1,29,0,TRUE,474,"Floor, Carpet, and Tile Specialist",14,10.9,377.714285714286,3,4.66666666666667,3.63333333333333,125.904761904762
"1920","00Q3q00001aQ2ocEAC","FALSE","Home Construction","General Carpentry",0,3,"Carpenter",3,TRUE,1,5,48,FALSE,0,0,0,TRUE,45,4.6,41.8571428571429,TRUE,0,0,0,0,FALSE,0,"Carpenter",46,9.6,89.8571428571429,3,15.3333333333333,3.2,29.952380952381
"1921","00Q3q00001aQ2tbEAC","TRUE","Home Systems","Electrical and Wiring Repair",0,2,"Electrician",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,79,4.8,9.85714285714286,FALSE,0,0,0,0,FALSE,0,"Handyman/Electrician",79,4.8,9.85714285714286,1,79,4.8,9.85714285714286
"1922","00Q3q00001YOc9GEAT","FALSE","Home Construction","Bathroom Remodel",0,3,"General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,"General Contractor",0,0,0,2,0,0,0
"1923","00Q3q00001aQ31TEAS","FALSE","Home Construction","Deck or Porch Remodel or Addition",1,1,"Carpenter",2,TRUE,9,3.7,96,TRUE,87,4.3,133.285714285714,TRUE,1,5,47.4285714285714,TRUE,2,5,17.2857142857143,3,FALSE,0,"Carpenter",99,18,294,4,24.75,4.5,73.4999999999999
